StationKey,Type,LocationName,ID,Zip,ZipID,Latitude,Longitude,City,State,Country,AirportRank
IKKA,Station,IKKA,IKKA,60964,ZIP: 60964,41.03551,-87.73825,SAINT ANNE,Illinois,United States,null
IKKA,Station,IKKZJ,IKKZJ,60966,ZIP: 60966,40.75153,-87.58315,SHELDON,Illinois,United States,null
IKKA,Station,IKKA,IKKA,60967,ZIP: 60967,null,null,STOCKLAND,null,United States,null
IKKA,Station,IKKZJ,IKKZJ,60968,ZIP: 60968,40.67241,-88.12066,THAWVILLE,Illinois,United States,null
IKKA,Station,IKKA,IKKA,60969,ZIP: 60969,41.11102,-88.14976,UNION HILL,Illinois,United States,null
IKKA,Station,IKKA,IKKA,60970,ZIP: 60970,40.79334,-87.73838,WATSEKA,Illinois,United States,null
IKKA,Station,IKKZJ,IKKZJ,60973,ZIP: 60973,40.54172,-87.6631,WELLINGTON,Illinois,United States,null
IKKA,Station,IKKA,IKKA,60974,ZIP: 60974,40.71914,-87.73422,WOODLAND,Illinois,United States,null
DBQA,Station,DBQA,DBQA,61001,ZIP: 61001,42.46094,-90.12455,APPLE RIVER,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61006,ZIP: 61006,41.86054,-89.20951,ASHTON,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61007,ZIP: 61007,42.19773,-89.58953,BAILEYVILLE,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61008,ZIP: 61008,42.24514,-88.84072,BELVIDERE,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61010,ZIP: 61010,42.13571,-89.26789,BYRON,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61011,ZIP: 61011,42.38959,-88.91287,ARGYLE,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61012,ZIP: 61012,42.40745,-88.75447,CAPRON,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61013,ZIP: 61013,42.3745,-89.63708,CEDARVILLE,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61014,ZIP: 61014,41.97458,-89.88449,CHADWICK,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61015,ZIP: 61015,41.99299,-89.20198,CHANA,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61016,ZIP: 61016,42.19811,-88.9472,CHERRY VALLEY,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61017,ZIP: 61017,null,null,COLETA,null,United States,null
RFDA,Station,RFDA,RFDA,61018,ZIP: 61018,42.41528,-89.55528,DAKOTA,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61019,ZIP: 61019,42.44146,-89.41007,DAVIS,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61020,ZIP: 61020,42.11021,-89.09822,DAVIS JUNCTION,Illinois,United States,null
STQA,Station,STQA,STQA,61021,ZIP: 61021,41.8297,-89.47908,DIXON,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61024,ZIP: 61024,42.43649,-89.29054,DURAND,Illinois,United States,null
DBQA,Station,DBQA,DBQA,61025,ZIP: 61025,42.47125,-90.56025,EAST DUBUQUE,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61027,ZIP: 61027,42.33091,-89.75728,ELEROY,Illinois,United States,null
DBQA,Station,DBQA,DBQA,61028,ZIP: 61028,42.29173,-90.16947,ELIZABETH,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61030,ZIP: 61030,42.11513,-89.58891,FORRESTON,Illinois,United States,null
STQA,Station,STQA,STQA,61031,ZIP: 61031,41.8308,-89.31306,FRANKLIN GROVE,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61032,ZIP: 61032,42.31634,-89.63525,FREEPORT,Illinois,United States,null
DBQA,Station,DBQA,DBQA,61036,ZIP: 61036,42.41522,-90.39117,GALENA,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61037,ZIP: 61037,41.78938,-89.76032,GALT,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61038,ZIP: 61038,42.26345,-88.73572,GARDEN PRAIRIE,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61039,ZIP: 61039,42.20887,-89.46757,GERMAN VALLEY,Illinois,United States,null
DBQA,Station,DBQA,DBQA,61041,ZIP: 61041,42.27611,-90.30158,HANOVER,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61042,ZIP: 61042,41.68764,-89.56374,HARMON,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61043,ZIP: 61043,42.05648,-89.10527,HOLCOMB,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61044,ZIP: 61044,42.3188,-89.91502,KENT,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61046,ZIP: 61046,42.10445,-89.81366,LANARK,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61047,ZIP: 61047,42.15313,-89.39589,EGAN,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61048,ZIP: 61048,42.38355,-89.83555,LENA,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61049,ZIP: 61049,42.04417,-89.00754,LINDENWOOD,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61050,ZIP: 61050,42.44032,-89.73419,MC CONNELL,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61051,ZIP: 61051,41.98272,-89.7549,MILLEDGEVILLE,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61052,ZIP: 61052,42.11139,-88.99957,MONROE CENTER,Illinois,United States,null
DBQA,Station,DBQA,DBQA,61053,ZIP: 61053,42.11427,-89.98211,MOUNT CARROLL,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61054,ZIP: 61054,42.05492,-89.44953,MOUNT MORRIS,Illinois,United States,null
STQA,Station,STQA,STQA,61057,ZIP: 61057,41.82926,-89.38207,NACHUSA,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61059,ZIP: 61059,42.45315,-89.94015,NORA,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61060,ZIP: 61060,42.47813,-89.62192,ORANGEVILLE,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61061,ZIP: 61061,42.00027,-89.33983,OREGON,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61062,ZIP: 61062,42.25297,-89.84139,PEARL CITY,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61063,ZIP: 61063,42.31213,-89.34734,PECATONICA,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61064,ZIP: 61064,41.98783,-89.5824,POLO,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61065,ZIP: 61065,42.40752,-88.82753,POPLAR GROVE,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61067,ZIP: 61067,42.30446,-89.47747,RIDOTT,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61068,ZIP: 61068,41.94846,-89.0644,FLAG CENTER,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61070,ZIP: 61070,42.41685,-89.47312,ROCK CITY,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61071,ZIP: 61071,41.72705,-89.70447,ROCK FALLS,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61072,ZIP: 61072,42.44688,-89.14108,ROCKTON,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61073,ZIP: 61073,42.42469,-88.9935,ROSCOE,Illinois,United States,null
DBQA,Station,DBQA,DBQA,61074,ZIP: 61074,42.12551,-90.12977,SAVANNA,Illinois,United States,null
DBQA,Station,DBQA,DBQA,61075,ZIP: 61075,42.46445,-90.25896,SCALES MOUND,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61076,ZIP: 61076,null,null,SCIOTO MILLS,null,United States,null
RFDA,Station,RFDA,RFDA,61077,ZIP: 61077,42.2382,-89.35787,SEWARD,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61078,ZIP: 61078,42.16605,-89.72918,SHANNON,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61079,ZIP: 61079,42.43928,-89.2076,SHIRLAND,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61080,ZIP: 61080,42.47973,-88.98723,SOUTH BELOIT,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61081,ZIP: 61081,41.84388,-89.73537,COLETA,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61084,ZIP: 61084,42.11845,-89.18869,STILLMAN VALLEY,Illinois,United States,null
DBQA,Station,DBQA,DBQA,61085,ZIP: 61085,42.34186,-90.03217,MORSEVILLE,Illinois,United States,null
DBQA,Station,DBQA,DBQA,61087,ZIP: 61087,42.4802,-89.99264,WARREN,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61088,ZIP: 61088,42.26887,-89.25567,WINNEBAGO,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61089,ZIP: 61089,42.47339,-89.81932,WINSLOW,Illinois,United States,null
STQA,Station,STQA,STQA,61091,ZIP: 61091,41.90692,-89.52763,WOOSUNG,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61101,ZIP: 61101,42.33748,-89.14851,ROCKFORD,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61102,ZIP: 61102,42.22955,-89.15731,ROCKFORD,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61103,ZIP: 61103,42.3463,-89.08221,ROCKFORD,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61104,ZIP: 61104,42.25191,-89.07895,ROCKFORD,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61105,ZIP: 61105,null,null,ROCKFORD,null,United States,null
RFDA,Station,RFDA,RFDA,61106,ZIP: 61106,null,null,ROCKFORD,null,United States,null
RFDA,Station,RFDA,RFDA,61107,ZIP: 61107,42.28363,-89.00326,ROCKFORD,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61108,ZIP: 61108,42.25483,-89.00393,ROCKFORD,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61109,ZIP: 61109,42.19259,-89.05347,ROCKFORD,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61110,ZIP: 61110,null,null,ROCKFORD,null,United States,null
RFDA,Station,RFDA,RFDA,61111,ZIP: 61111,42.33537,-89.00366,LOVES PARK,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61112,ZIP: 61112,42.24193,-88.97519,ROCKFORD,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61114,ZIP: 61114,42.3084,-88.99101,ROCKFORD,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61115,ZIP: 61115,42.36373,-89.02886,LOVES PARK,Illinois,United States,null
RFDA,Station,RFDA,RFDA,61125,ZIP: 61125,null,null,ROCKFORD,null,United States,null
RFDA,Station,RFDA,RFDA,61126,ZIP: 61126,null,null,ROCKFORD,null,United States,null
RFDA,Station,RFDA,RFDA,61130,ZIP: 61130,null,null,LOVES PARK,null,United States,null
RFDA,Station,RFDA,RFDA,61131,ZIP: 61131,null,null,ROCKFORD,null,United States,null
RFDA,Station,RFDA,RFDA,61132,ZIP: 61132,null,null,LOVES PARK,null,United States,null
MLIA,Station,MLIA,MLIA,61201,ZIP: 61201,41.4778,-90.57675,ROCK ISLAND,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61204,ZIP: 61204,null,null,ROCK ISLAND,null,United States,null
MLIA,Station,MLIZJ,MLIZJ,61230,ZIP: 61230,41.73902,-90.21403,ALBANY,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61231,ZIP: 61231,41.20972,-90.72473,ALEDO,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61232,ZIP: 61232,41.43071,-90.73254,ANDALUSIA,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61233,ZIP: 61233,null,null,ANDOVER,null,United States,null
MLIA,Station,MLIZJ,MLIZJ,61234,ZIP: 61234,41.42085,-89.91824,ANNAWAN,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61235,ZIP: 61235,41.39965,-90.02351,ATKINSON,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61236,ZIP: 61236,41.51379,-90.36072,BARSTOW,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61237,ZIP: 61237,null,null,BUFFALO PRAIRIE,null,United States,null
MLIA,Station,MLIZJ,MLIZJ,61238,ZIP: 61238,41.28774,-90.17385,CAMBRIDGE,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61239,ZIP: 61239,41.48605,-90.38758,CARBON CLIFF,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61240,ZIP: 61240,41.42553,-90.42977,COAL VALLEY,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61241,ZIP: 61241,41.4885,-90.32095,CLEVELAND,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61242,ZIP: 61242,41.70361,-90.27858,CORDOVA,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61243,ZIP: 61243,41.61876,-89.68296,DEER GROVE,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61244,ZIP: 61244,41.52329,-90.39479,EAST MOLINE,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61250,ZIP: 61250,41.65891,-90.10302,ERIE,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61251,ZIP: 61251,41.73056,-90.07568,FENTON,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61252,ZIP: 61252,41.84318,-90.11798,FULTON,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61254,ZIP: 61254,41.46862,-90.15087,GENESEO,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61256,ZIP: 61256,41.55914,-90.40154,HAMPTON,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61257,ZIP: 61257,41.59054,-90.22275,HILLSDALE,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61258,ZIP: 61258,41.52185,-89.91396,HOOPPOLE,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61259,ZIP: 61259,41.38819,-90.93153,ILLINOIS CITY,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61260,ZIP: 61260,41.24624,-90.88299,JOY,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61261,ZIP: 61261,41.7257,-89.91588,LYNDON,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61262,ZIP: 61262,41.2805,-90.35675,LYNN CENTER,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61263,ZIP: 61263,41.25884,-90.60477,MATHERVILLE,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61264,ZIP: 61264,41.3968,-90.59173,MILAN,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61265,ZIP: 61265,41.48203,-90.49023,MOLINE,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61266,ZIP: 61266,null,null,MOLINE,null,United States,null
MLIA,Station,MLIZJ,MLIZJ,61270,ZIP: 61270,41.82971,-89.9664,MORRISON,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61272,ZIP: 61272,41.24652,-91.00566,NEW BOSTON,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61273,ZIP: 61273,41.36288,-90.39892,ORION,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61274,ZIP: 61274,41.36857,-90.27707,OSCO,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61275,ZIP: 61275,41.5998,-90.2984,PORT BYRON,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61276,ZIP: 61276,41.30405,-90.5899,PREEMPTION,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61277,ZIP: 61277,41.60673,-89.93165,PROPHETSTOWN,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61278,ZIP: 61278,41.58202,-90.33695,RAPIDS CITY,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61279,ZIP: 61279,41.32053,-90.72682,MARSTON,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61281,ZIP: 61281,41.29689,-90.51975,BODEN,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61282,ZIP: 61282,41.4956,-90.413,SILVIS,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61283,ZIP: 61283,41.59187,-89.78655,TAMPICO,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61284,ZIP: 61284,41.39364,-90.74672,TAYLOR RIDGE,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61285,ZIP: 61285,41.97814,-90.05951,THOMPSON,Illinois,United States,null
MLIA,Station,MLIA,MLIA,61299,ZIP: 61299,null,null,ROCK ISLAND ARSENAL,null,United States,null
STQA,Station,STQA,STQA,61301,ZIP: 61301,41.39484,-89.08042,DIMMICK,Illinois,United States,null
STQA,Station,STQA,STQA,61310,ZIP: 61310,41.70002,-89.34998,AMBOY,Illinois,United States,null
STQA,Station,STQA,STQA,61311,ZIP: 61311,41.03781,-88.86003,ANCONA,Illinois,United States,null
STQA,Station,STQA,STQA,61312,ZIP: 61312,41.43577,-89.23295,ARLINGTON,Illinois,United States,null
STQA,Station,STQA,STQA,61313,ZIP: 61313,41.07368,-88.66868,BLACKSTONE,Illinois,United States,null
STQA,Station,STQA,STQA,61314,ZIP: 61314,41.29609,-89.67409,BUDA,Illinois,United States,null
STQA,Station,STQA,STQA,61315,ZIP: 61315,41.28765,-89.36422,BUREAU,Illinois,United States,null
STQA,Station,STQA,STQA,61316,ZIP: 61316,41.25904,-89.12502,CEDAR POINT,Illinois,United States,null
STQA,Station,STQA,STQA,61317,ZIP: 61317,41.43146,-89.2089,CHERRY,Illinois,United States,null
STQA,Station,STQA,STQA,61318,ZIP: 61318,41.71213,-89.07967,COMPTON,Illinois,United States,null
STQA,Station,STQA,STQA,61319,ZIP: 61319,41.01846,-88.74352,CORNELL,Illinois,United States,null
STQA,Station,STQA,STQA,61320,ZIP: 61320,41.35459,-89.17042,DALZELL,Illinois,United States,null
STQA,Station,STQA,STQA,61321,ZIP: 61321,40.9692,-88.97316,DANA,Illinois,United States,null
STQA,Station,STQA,STQA,61322,ZIP: 61322,41.31914,-89.30746,DEPUE,Illinois,United States,null
STQA,Station,STQA,STQA,61323,ZIP: 61323,41.43303,-89.39676,DOVER,Illinois,United States,null
STQA,Station,STQA,STQA,61324,ZIP: 61324,41.76991,-89.41389,ELDENA,Illinois,United States,null
STQA,Station,STQA,STQA,61325,ZIP: 61325,41.23694,-88.8064,FARM RIDGE,Illinois,United States,null
STQA,Station,STQA,STQA,61326,ZIP: 61326,41.25384,-89.22433,GRANVILLE,Illinois,United States,null
STQA,Station,STQA,STQA,61327,ZIP: 61327,41.22685,-89.30942,FLORID,Illinois,United States,null
STQA,Station,STQA,STQA,61328,ZIP: 61328,41.49955,-89.45929,KASBEER,Illinois,United States,null
STQA,Station,STQA,STQA,61329,ZIP: 61329,41.38049,-89.19878,LADD,Illinois,United States,null
STQA,Station,STQA,STQA,61330,ZIP: 61330,41.53797,-89.2748,LA MOILLE,Illinois,United States,null
STQA,Station,STQA,STQA,61331,ZIP: 61331,41.74745,-89.2768,LEE CENTER,Illinois,United States,null
STQA,Station,STQA,STQA,61332,ZIP: 61332,41.18873,-88.98881,LEONORE,Illinois,United States,null
STQA,Station,STQA,STQA,61333,ZIP: 61333,40.98935,-88.8881,LONG POINT,Illinois,United States,null
STQA,Station,STQA,STQA,61334,ZIP: 61334,41.14512,-89.09846,LOSTANT,Illinois,United States,null
STQA,Station,STQA,STQA,61335,ZIP: 61335,41.16353,-89.22467,MC NABB,Illinois,United States,null
STQA,Station,STQA,STQA,61336,ZIP: 61336,41.10705,-89.22006,LAKE WILDWOOD,Illinois,United States,null
STQA,Station,STQA,STQA,61337,ZIP: 61337,41.43639,-89.3284,MALDEN,Illinois,United States,null
STQA,Station,STQA,STQA,61338,ZIP: 61338,41.45903,-89.6762,MANLIUS,Illinois,United States,null
STQA,Station,STQA,STQA,61339,ZIP: 61339,null,null,MANVILLE,null,United States,null
STQA,Station,STQA,STQA,61340,ZIP: 61340,41.2612,-89.2501,MARK,Illinois,United States,null
STQA,Station,STQA,STQA,61341,ZIP: 61341,41.34073,-88.69249,DANWAY,Illinois,United States,null
STQA,Station,STQA,STQA,61342,ZIP: 61342,41.54058,-89.09057,MENDOTA,Illinois,United States,null
STQA,Station,STQA,STQA,61344,ZIP: 61344,41.41153,-89.83154,MINERAL,Illinois,United States,null
STQA,Station,STQA,STQA,61345,ZIP: 61345,41.28007,-89.78982,NEPONSET,Illinois,United States,null
STQA,Station,STQA,STQA,61346,ZIP: 61346,41.51115,-89.71819,NEW BEDFORD,Illinois,United States,null
STQA,Station,STQA,STQA,61347,ZIP: 61347,null,null,NORMANDY,null,United States,null
STQA,Station,STQA,STQA,61348,ZIP: 61348,41.28164,-89.03788,JONESVILLE,Illinois,United States,null
STQA,Station,STQA,STQA,61349,ZIP: 61349,41.55047,-89.44504,LIMERICK,Illinois,United States,null
STQA,Station,STQA,STQA,61350,ZIP: 61350,41.37257,-88.86339,BRICKTON,Illinois,United States,null
STQA,Station,STQA,STQA,61353,ZIP: 61353,41.69654,-88.99507,PAW PAW,Illinois,United States,null
STQA,Station,STQA,STQA,61354,ZIP: 61354,41.3279,-89.14278,PERU,Illinois,United States,null
STQA,Station,STQA,STQA,61356,ZIP: 61356,41.39357,-89.43816,COAL HOLLOW,Illinois,United States,null
STQA,Station,STQA,STQA,61358,ZIP: 61358,40.97874,-89.04399,RUTLAND,Illinois,United States,null
STQA,Station,STQA,STQA,61359,ZIP: 61359,41.36211,-89.27125,SEATONVILLE,Illinois,United States,null
STQA,Station,STQA,STQA,61360,ZIP: 61360,41.3272,-88.60479,SENECA,Illinois,United States,null
STQA,Station,STQA,STQA,61361,ZIP: 61361,41.41146,-89.76379,SHEFFIELD,Illinois,United States,null
STQA,Station,STQA,STQA,61362,ZIP: 61362,41.35468,-89.22907,OTTOVILLE,Illinois,United States,null
STQA,Station,STQA,STQA,61363,ZIP: 61363,41.25423,-89.18246,STANDARD,Illinois,United States,null
STQA,Station,STQA,STQA,61364,ZIP: 61364,41.1284,-88.84214,KANGLEY,Illinois,United States,null
STQA,Station,STQA,STQA,61367,ZIP: 61367,41.62679,-89.26541,SUBLETTE,Illinois,United States,null
STQA,Station,STQA,STQA,61368,ZIP: 61368,41.26305,-89.52289,LONE TREE,Illinois,United States,null
STQA,Station,STQA,STQA,61369,ZIP: 61369,40.98409,-89.15506,PATTONSBURG,Illinois,United States,null
STQA,Station,STQA,STQA,61370,ZIP: 61370,41.20504,-89.03161,LOWELL,Illinois,United States,null
STQA,Station,STQA,STQA,61371,ZIP: 61371,null,null,TRIUMPH,null,United States,null
STQA,Station,STQA,STQA,61372,ZIP: 61372,41.46491,-89.07802,TROY GROVE,Illinois,United States,null
STQA,Station,STQA,STQA,61373,ZIP: 61373,41.39897,-88.9984,NORTH UTICA,Illinois,United States,null
STQA,Station,STQA,STQA,61374,ZIP: 61374,41.54773,-89.35871,VAN ORIN,Illinois,United States,null
STQA,Station,STQA,STQA,61375,ZIP: 61375,41.03528,-89.25044,VARNA,Illinois,United States,null
STQA,Station,STQA,STQA,61376,ZIP: 61376,41.53939,-89.60912,NORMANDY,Illinois,United States,null
STQA,Station,STQA,STQA,61377,ZIP: 61377,41.06002,-89.03648,EAST WENONA,Illinois,United States,null
STQA,Station,STQA,STQA,61378,ZIP: 61378,41.72443,-89.15703,WEST BROOKLYN,Illinois,United States,null
STQA,Station,STQA,STQA,61379,ZIP: 61379,41.39198,-89.6161,WYANET,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61401,ZIP: 61401,40.94467,-90.38468,GALESBURG,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61402,ZIP: 61402,null,null,GALESBURG,null,United States,null
PIAA,Station,PIAA,PIAA,61410,ZIP: 61410,40.79797,-90.39559,ABINGDON,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61411,ZIP: 61411,40.40016,-90.50509,ADAIR,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61412,ZIP: 61412,41.06972,-90.57878,ALEXIS,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61413,ZIP: 61413,41.19053,-90.37352,ALPHA,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61414,ZIP: 61414,41.12471,-90.15578,ALTONA,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61415,ZIP: 61415,40.65708,-90.42918,AVON,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61416,ZIP: 61416,40.49921,-90.56299,BARDOLPH,Illinois,United States,null
MPZA,Station,BRLA,BRLA,61417,ZIP: 61417,40.77418,-90.53832,BERWICK,Illinois,United States,null
MPZA,Station,BRLA,BRLA,61418,ZIP: 61418,40.85029,-90.86116,BIGGSVILLE,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61419,ZIP: 61419,41.19979,-90.11754,BISHOP HILL,Illinois,United States,null
MPZA,Station,BRLA,BRLA,61420,ZIP: 61420,40.54737,-90.86658,BLANDINSVILLE,Illinois,United States,null
STQA,Station,STQA,STQA,61421,ZIP: 61421,41.18016,-89.64999,BRADFORD,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61422,ZIP: 61422,40.55087,-90.53478,BUSHNELL,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61423,ZIP: 61423,40.88629,-90.50119,CAMERON,Illinois,United States,null
STQA,Station,STQA,STQA,61424,ZIP: 61424,41.07678,-89.63496,CAMP GROVE,Illinois,United States,null
MPZA,Station,BRLA,BRLA,61425,ZIP: 61425,40.76197,-91.0342,CARMAN,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61426,ZIP: 61426,41.11998,-89.70696,CASTLETON,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61427,ZIP: 61427,40.50196,-90.19418,CUBA,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61428,ZIP: 61428,40.93478,-90.10786,DAHINDA,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61430,ZIP: 61430,40.94023,-90.31092,EAST GALESBURG,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61431,ZIP: 61431,40.60769,-90.27815,ELLISVILLE,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61432,ZIP: 61432,40.65259,-90.15863,FAIRVIEW,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61433,ZIP: 61433,40.55748,-90.16865,FIATT,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61434,ZIP: 61434,41.1755,-90.03896,GALVA,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61435,ZIP: 61435,40.99239,-90.56785,GERLAW,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61436,ZIP: 61436,40.86223,-90.21683,DELONG,Illinois,United States,null
MPZA,Station,BRLA,BRLA,61437,ZIP: 61437,40.84615,-90.98681,GLADSTONE,Illinois,United States,null
MPZA,Station,BRLA,BRLA,61438,ZIP: 61438,40.58282,-90.65159,GOOD HOPE,Illinois,United States,null
MLIA,Station,MLIZJ,MLIZJ,61439,ZIP: 61439,41.02848,-90.357,HENDERSON,Illinois,United States,null
PIAA,Station,PIAA,PIAA,61440,ZIP: 61440,40.3073,-90.59551,INDUSTRY,Illinois,United States,null
